ticker,yf_ticker,company_name,sector_sp500,industry_sp500,current_price,market_cap,analyst_target_mean,analyst_target_median,analyst_target_low,analyst_target_high,analyst_upside_pct,analyst_count,analyst_dispersion_pct,fundamental_target_mean,fundamental_upside_pct,target_price_pe,target_price_ev_ebitda,target_price_fcf,valuation_method_count,forward_pe,sector_forward_pe,forward_eps,fcf_yield_pct,revenue_growth_pct,earnings_growth_pct,ebitda_margin_pct,net_margin_pct,roe_pct,net_debt_ebitda,return_3m_pct,return_6m_pct,return_12m_pct,volatility_12m_pct,max_drawdown_12m_pct,ml_start_price,ml_target_price_12m,ml_predicted_return_12m_pct,ml_outperform_probability_pct,ml_rank_percentile,ml_signal,ml_forecast_date,ml_maturity_date,fundamental_score,analyst_score,ml_score,quality_score,consistency_score,risk_safety_score,data_completeness_pct,final_score,sp500_rank,final_rank_percentile,final_category,qualified_strong_candidate
ZBRA,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,362.74,17161467904.0,412.86667,418.0,350.0,455.0,13.82,16.0,25.43,405.43,11.77,402.18,434.35,379.77,3,16.310501,18.08,22.23966,3.36,20.4,121.5,20.25,9.22,15.29,2.37,56.28,65.14,16.54,49.43,-38.27,362.74,492.56,35.79,52.23,85.97,NEUTRAL,2026-09-07,2027-09-07,67.9959613600393,49.88339953359814,72.474,43.192478225235824,98.18,32.44155390494488,100.0,63.01,52,89.86,Olumlu,False
ROP,ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,407.28,40280346624.0,445.2,424.0,335.0,550.0,9.31,20.0,48.29,562.67,38.15,439.3,535.03,713.67,3,16.76573,18.08,24.29241,5.62,8.5,233.0,39.1,30.24,13.07,3.38,22.92,11.39,-22.06,29.07,-39.49,407.28,533.44,30.98,57.59,79.96,NEUTRAL,2026-09-07,2027-09-07,81.23888009605415,32.47364989459958,71.012,61.44219951843538,76.69,29.7110015668473,100.0,62.93,53,89.66,Olumlu,False
WYNN,WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,91.54,9426230272.0,132.355,133.0,116.0,145.0,44.59,21.0,21.91,114.94,25.56,86.81,142.98,115.03,3,17.69005,16.78,5.17466,5.05,6.9,106.1,24.4,6.05,,5.66,-12.17,-9.45,-24.81,33.73,-31.43,91.54,106.64,16.5,40.73,29.46,NEUTRAL,2026-09-07,2027-09-07,75.11519140827993,85.17442069768278,33.967999999999996,60.074426036498195,85.92,43.414706830012975,93.75,62.88,54,89.46,Olumlu,False
UAL,UAL,United Airlines Holdings,Industrials,Passenger Airlines,111.38,36150575104.0,160.76086,162.0,95.0,203.0,44.34,25.0,67.18,233.41,109.56,304.35,310.65,85.23,3,7.358367,20.11,15.13651,2.52,16.0,-17.2,11.27,5.56,23.25,2.4,5.34,20.97,5.03,47.95,-27.5,111.38,140.47,26.12,41.99,69.34,NEUTRAL,2026-09-07,2027-09-07,82.1317262595189,74.47473789895159,58.400000000000006,33.71196478117667,63.14,26.349559420445896,100.0,62.72,55,89.26,Olumlu,False
VRSK,VRSK,Verisk Analytics,Industrials,Research & Consulting Services,185.79,24181686272.0,237.70589,235.0,195.0,275.0,27.94,19.0,33.66,194.57,4.72,174.86,162.34,246.5,3,21.36438,20.11,8.69625,4.37,4.4,-3.4,48.33,28.24,,2.68,2.51,-13.07,-30.58,34.74,-42.19,185.79,227.75,22.59,50.47,60.52,NEUTRAL,2026-09-07,2027-09-07,67.17938373089919,69.5313581254325,56.5,62.54483757816074,80.04,33.742923465123525,93.75,62.7,56,89.07,Olumlu,False
NEM,NEM,Newmont,Materials,Gold,128.09,134967443456.0,132.86714,133.0,67.0,170.0,3.73,23.0,77.52,204.13,59.37,157.82,189.39,265.19,3,12.701519,15.65,10.08462,6.53,15.1,11.4,66.2,33.36,25.91,-0.2,28.73,10.63,72.66,49.79,-32.1,128.09,163.59,27.71,53.83,74.35,NEUTRAL,2026-09-07,2027-09-07,87.1784860557769,21.978847915391665,66.142,82.18518518518518,57.71,37.291891934963374,100.0,62.69,57,88.87,Olumlu,False
LII,LII,Lennox International,Industrials,Building Products,390.53,13496980480.0,505.3846,495.0,375.0,609.0,29.41,17.0,46.3,425.68,9.0,526.79,505.99,244.26,3,14.906169,20.11,26.19922,2.06,3.0,0.1,22.08,14.87,71.76,1.68,-23.0,-24.13,-29.7,40.97,-34.89,390.53,523.03,33.93,54.96,83.97,NEUTRAL,2026-09-07,2027-09-07,59.056432497856676,64.38865755463021,72.366,45.05316402184354,82.88,36.88082658066946,100.0,62.62,58,88.67,Olumlu,False
WDC,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",467.46,168538456064.0,664.9167,640.0,420.0,1050.0,42.24,26.0,94.75,348.31,-25.49,574.16,274.73,196.03,3,14.723367,18.08,31.74953,1.35,43.8,984.1,38.72,72.95,130.85,-0.08,-8.65,90.66,417.39,79.96,-41.8,467.46,829.62,77.47,60.63,99.8,STRONG,2026-09-07,2027-09-07,40.93270752606014,72.42696970787883,84.132,79.7846703623952,37.51,22.344895406434212,100.0,62.59,59,88.47,Olumlu,False
CBRE,CBRE,CBRE Group,Real Estate,Real Estate Services,147.85,42813710336.0,182.91667,186.5,144.0,200.0,23.72,13.0,30.62,187.19,26.61,311.36,112.11,138.1,3,16.255543,34.23,9.09536,3.83,15.5,-4.2,5.07,2.98,15.8,4.21,12.92,8.05,-8.56,32.41,-27.37,147.85,178.69,20.86,44.6,52.3,NEUTRAL,2026-09-07,2027-09-07,72.43027888446215,62.196328785315146,49.22,45.555555555555564,97.69,61.39577697475799,100.0,62.52,60,88.27,Olumlu,False
NRG,NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,119.02,25019250688.0,188.75,187.0,104.0,270.0,58.59,16.0,87.95,165.49,39.05,187.67,93.31,215.5,3,10.630155,16.76,11.19645,3.09,11.0,,9.82,2.56,23.77,7.16,-7.55,-22.36,-18.56,48.64,-40.1,119.02,143.08,20.21,38.08,48.9,NEUTRAL,2026-09-07,2027-09-07,86.25498007968127,65.2942211768847,44.571999999999996,57.41935483870968,86.87,12.185276086708143,93.75,62.48,61,88.07,Olumlu,False
KEYS,KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,327.21,55705784320.0,415.08334,417.5,350.0,452.0,26.86,12.0,24.57,261.43,-20.1,246.84,195.79,341.66,3,23.971586,18.08,13.64991,3.35,36.5,109.1,25.8,19.14,20.9,0.09,-0.79,20.11,95.99,43.72,-20.52,327.21,475.82,45.42,60.24,90.78,STRONG,2026-09-07,2027-09-07,49.435136167658136,68.02975211900848,78.564,56.15494061890727,54.57,59.24211777677199,100.0,62.45,62,87.87,Olumlu,False
INVH,INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,28.39,16864851968.0,33.6087,34.0,30.0,41.0,18.38,25.0,32.73,34.94,23.09,23.39,33.4,48.05,3,41.55688,34.23,0.68316,6.93,10.1,60.5,52.68,23.2,7.05,5.65,-4.53,10.76,-2.32,20.89,-18.65,28.39,32.79,15.49,41.13,21.64,NEUTRAL,2026-09-07,2027-09-07,78.20982735723771,65.41662166648666,29.436,61.7283950617284,96.12,66.53641112576378,100.0,62.19,63,87.67,Olumlu,False
CSCO,CSCO,Cisco,Information Technology,Communications Equipment,109.2,430530461696.0,137.625,135.0,115.0,170.0,26.03,28.0,39.96,93.02,-14.82,101.31,89.39,88.36,3,19.492132,18.08,5.60226,2.6,17.6,52.1,29.44,20.95,27.32,0.82,-9.89,40.14,63.94,33.78,-16.14,109.2,145.84,33.55,55.72,83.77,NEUTRAL,2026-09-07,2027-09-07,50.027288107842594,74.26537706150825,72.55,52.25566703827574,61.32,53.74689710039104,100.0,62.16,64,87.48,Olumlu,False
CAH,CAH,Cardinal Health,Health Care,Health Care Distributors,247.18,57488068608.0,270.9375,275.5,235.0,292.0,9.61,18.0,21.04,343.65,39.03,239.42,251.66,539.87,3,17.559462,17.01,14.07674,8.27,5.8,68.8,1.67,0.67,,1.21,20.42,14.02,67.24,29.78,-20.42,247.18,312.82,26.56,48.9,70.54,NEUTRAL,2026-09-07,2027-09-07,84.4405429130934,42.56109024436098,61.88400000000001,48.02836388792805,76.34,68.18759202095148,93.75,62.15,65,87.28,Olumlu,False
NFLX,NFLX,Netflix,Communication Services,Movies & Entertainment,78.25,325828280320.0,93.66,93.0,70.0,135.0,19.69,51.0,69.4,74.03,-5.4,55.39,43.89,122.8,3,20.479414,14.5,3.82091,7.79,13.4,11.1,30.45,28.22,49.54,0.51,-4.78,-20.98,-37.77,35.84,-46.49,78.25,96.0,22.69,49.18,61.12,NEUTRAL,2026-09-07,2027-09-07,60.70053120849934,63.42853371413485,56.343999999999994,72.41161616161617,76.59,32.27678435067617,100.0,62.08,66,87.08,Olumlu,False
BLDR,BLDR,Builders FirstSource,Industrials,Building Products,65.79,7078770688.0,80.71429,81.0,61.0,100.0,22.68,23.0,48.32,110.31,67.66,89.8,109.88,131.24,3,14.731237,20.11,4.46602,6.56,-8.8,,7.08,0.71,2.51,5.06,-10.66,-29.35,-54.08,50.16,-57.92,65.79,85.09,29.34,55.47,78.16,NEUTRAL,2026-09-07,2027-09-07,90.24812143829745,63.30149320597282,69.084,21.188203848037052,69.01,13.262291688065073,93.75,62.05,67,86.88,Olumlu,False
SNPS,SNPS,Synopsys,Information Technology,Application Software,393.84,75474173952.0,544.9723,560.0,414.77,633.0,38.37,25.0,40.04,349.81,-11.18,316.69,175.88,556.86,3,22.489672,18.08,17.51204,4.54,42.4,89.3,22.04,11.43,3.66,3.49,-15.28,-9.96,-34.57,59.0,-38.87,393.84,528.8,34.27,51.15,84.37,NEUTRAL,2026-09-07,2027-09-07,56.5971729520275,79.96571986287945,71.082,49.06079626151097,56.38,19.51546683879484,100.0,61.89,68,86.68,Olumlu,False
HAS,HAS,Hasbro,Consumer Discretionary,Leisure Products,92.53,13050844160.0,109.64286,110.5,90.0,120.0,18.49,15.0,27.36,113.45,22.61,109.48,109.5,121.37,3,14.179299,16.78,6.52571,5.27,16.2,,26.14,15.97,159.56,1.92,10.74,-0.53,18.8,30.53,-27.31,92.53,107.6,16.29,40.31,28.26,NEUTRAL,2026-09-07,2027-09-07,73.99618915641781,57.862791451165805,33.08,81.85887552677562,96.59,55.61292946707255,93.75,61.88,69,86.48,Olumlu,False
APA,APA,APA Corporation,Energy,Oil & Gas Exploration & Production,42.77,14984535040.0,44.45833,44.0,36.0,54.0,3.95,26.0,40.49,100.14,134.13,59.77,136.44,104.21,3,10.036867,14.03,4.26129,14.33,9.2,26.3,66.73,19.56,26.66,0.6,17.78,32.68,88.83,46.22,-27.72,42.77,54.06,26.4,53.42,70.14,NEUTRAL,2026-09-07,2027-09-07,97.84860557768924,33.38889355557423,63.452,69.84126984126983,22.98,41.172191016511874,100.0,61.84,70,86.28,Olumlu,False
APP,APP,AppLovin,Communication Services,Advertising,320.56,107688771584.0,514.4839,515.0,325.0,790.0,60.5,33.0,90.38,233.89,-27.04,304.12,206.9,190.65,3,15.281652,14.5,20.97679,2.95,52.8,57.0,79.29,64.58,203.69,0.09,-42.47,-36.16,-35.88,74.02,-59.3,320.56,449.22,40.14,56.41,88.58,NEUTRAL,2026-09-07,2027-09-07,42.91500664010624,78.64671458685835,75.71199999999999,85.1010101010101,25.01,22.187312829768217,100.0,61.76,71,86.08,Olumlu,False
AOS,AOS,A. O. Smith,Industrials,Building Products,60.48,8219750400.0,69.90909,70.0,59.0,84.0,15.59,13.0,35.76,94.28,55.88,82.25,92.19,108.38,3,14.785153,20.11,4.09059,5.9,-0.7,-15.0,20.6,13.15,27.13,0.63,6.37,-13.83,-14.88,26.88,-30.29,60.48,73.87,22.14,50.56,58.92,NEUTRAL,2026-09-07,2027-09-07,86.83090423117656,46.94582778331113,55.576,44.13487895619787,70.31,61.671222238882066,100.0,61.73,72,85.88,Olumlu,False
MGM,MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,41.22,10546188288.0,50.62778,50.0,43.0,60.0,22.82,22.0,33.58,44.59,8.18,34.71,13.61,85.46,3,19.925556,16.78,2.0687,8.33,1.0,519.4,12.6,2.4,18.92,12.25,-13.24,15.88,11.32,37.97,-19.57,41.22,49.94,21.16,40.31,54.71,NEUTRAL,2026-09-07,2027-09-07,73.1612679715919,67.81475125900504,48.95,45.709367806962625,87.32,39.77152731926354,100.0,61.67,73,85.69,Olumlu,False
SNDK,SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",1740.0,254769070080.0,2125.087,2100.0,1000.0,3600.0,22.13,24.0,122.35,2720.26,56.34,4787.2,1730.86,1642.72,3,6.5729427,18.08,264.72162,3.03,371.6,,62.31,56.46,91.64,-0.36,11.59,229.96,2684.0,116.57,-56.49,1740.0,,,,,,,,79.46460732412815,56.94454777819111,50.0,86.17431010522138,75.43,22.186243180006358,81.25,61.66,74,85.49,Olumlu,False
EXE,EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,97.91,22666536960.0,124.84615,122.5,93.0,160.0,27.51,27.0,53.67,158.9,62.29,122.16,246.83,107.71,3,11.240792,14.03,8.71024,6.47,-10.6,-45.5,53.1,21.97,14.89,0.46,6.98,-7.25,3.58,30.89,-28.43,97.91,115.9,18.38,34.61,41.28,NEUTRAL,2026-09-07,2027-09-07,84.01062416998671,70.64124256497026,38.612,45.238095238095234,76.0,48.65111032440721,100.0,61.6,75,85.29,Olumlu,False
CHTR,CHTR,Charter Communications,Communication Services,Cable & Satellite,151.99,20484831232.0,184.41176,150.0,101.0,380.0,21.33,21.0,151.29,781.84,414.4,639.39,1377.61,328.52,3,3.4462736,14.5,44.10271,10.73,-1.7,16.1,40.1,9.05,27.2,4.41,15.04,-34.55,-41.43,50.47,-56.39,151.99,195.59,28.69,55.13,76.75,NEUTRAL,2026-09-07,2027-09-07,96.54714475431607,52.749570998283986,68.102,64.20454545454545,0.0,4.770496094906845,100.0,61.58,76,85.09,Olumlu,False
TMUS,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,181.52,194711355392.0,243.375,235.0,169.0,300.0,34.08,27.0,53.83,242.19,33.42,209.33,304.39,212.85,3,12.571908,14.5,14.43854,5.82,7.9,5.3,37.28,11.46,17.99,3.42,2.51,-17.16,-26.48,29.51,-32.63,181.52,208.28,14.74,38.27,17.03,WEAK,2026-09-07,2027-09-07,77.0816733067729,75.00998003992015,25.526000000000003,61.868686868686865,99.51,33.54363216160618,100.0,61.56,77,84.89,Olumlu,False
OXY,OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,60.04,60018229248.0,67.08333,67.0,55.0,79.0,11.73,25.0,35.78,76.9,28.09,53.81,112.45,64.45,3,15.648988,14.03,3.83667,6.31,53.4,964.9,57.34,30.32,10.63,0.76,5.95,11.84,31.48,35.33,-27.29,60.04,71.87,19.7,42.89,46.09,NEUTRAL,2026-09-07,2027-09-07,75.28931891481693,48.70319481277925,44.81,71.42857142857143,86.36,47.20520753710394,100.0,61.48,78,84.69,Olumlu,False
HII,HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,285.93,11266957312.0,368.41666,367.0,304.0,439.0,28.85,12.0,36.64,419.13,46.58,418.93,419.33,,2,13.7237,20.11,20.83476,-2.66,10.9,36.5,8.87,5.01,12.97,2.5,-1.97,-32.77,7.67,38.2,-40.51,285.93,375.38,31.28,60.71,80.56,STRONG,2026-09-07,2027-09-07,61.76794929984702,63.62093448373793,72.62,32.17553424892106,87.12,31.66936841242977,100.0,61.44,79,84.49,Olumlu,False
CI,CI,Cigna,Health Care,Health Care Services,282.52,74653220864.0,341.41666,343.0,290.0,400.0,20.85,24.0,32.22,666.23,135.82,569.59,631.19,797.89,3,8.436079,17.01,33.48949,10.69,6.7,10.2,4.52,2.27,16.76,1.93,-2.4,4.61,-5.49,32.53,-21.41,282.52,333.98,18.21,40.4,40.28,NEUTRAL,2026-09-07,2027-09-07,97.29016138834493,68.84835539342158,40.328,46.75867208151308,35.53,53.636985357566445,100.0,61.42,80,84.29,Olumlu,False
TEL,TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,208.65,60406931456.0,246.78947,235.0,209.0,306.0,18.28,19.0,39.3,268.78,28.82,233.39,321.5,251.46,3,16.166811,18.08,12.90607,3.87,13.8,19.2,25.62,15.61,23.29,0.92,-1.5,2.15,1.14,34.6,-21.11,208.65,251.74,20.65,51.05,51.1,NEUTRAL,2026-09-07,2027-09-07,76.81111171751351,55.66362265449062,51.08,44.86085022118376,91.47,48.26268662491791,100.0,61.39,81,84.1,Olumlu,False
ALL,ALL,Allstate,Financials,Property & Casualty Insurance,259.57,65634340864.0,274.77274,281.0,191.0,334.0,5.86,25.0,52.04,745.71,187.29,368.25,845.85,1023.02,3,9.40204,13.34,27.60784,23.1,11.8,61.2,24.4,18.97,46.11,0.1,17.94,23.41,27.01,24.88,-11.48,259.57,323.53,24.64,53.42,65.93,NEUTRAL,2026-09-07,2027-09-07,98.61829278630161,31.54888619554478,60.926,73.08877711994285,7.7,67.93009920879975,100.0,61.33,82,83.9,Olumlu,False
TTD,TTD,Trade Desk (The),Communication Services,Advertising,14.43,6780371456.0,13.55333,13.0,9.0,21.0,-6.08,36.0,88.54,20.28,40.56,14.43,21.43,24.99,3,14.4977045,14.5,0.99533,8.6,3.0,-23.6,23.34,13.61,15.44,-1.51,-27.67,-50.72,-72.21,57.16,-75.93,14.43,25.01,73.3,60.51,99.2,STRONG,2026-09-07,2027-09-07,82.68592297476759,21.148924595698382,83.72399999999999,53.91414141414142,60.24,26.308739081874815,100.0,61.26,83,83.7,Olumlu,False
CINF,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,171.1,26260094976.0,191.66667,192.5,177.0,200.0,12.02,8.0,12.0,272.44,59.23,120.46,364.97,331.88,3,18.94539,13.34,9.03122,11.37,31.6,85.5,31.28,23.84,21.48,-0.23,4.08,4.63,12.43,20.92,-12.41,171.1,198.03,15.74,47.95,23.85,NEUTRAL,2026-09-07,2027-09-07,85.09282020852758,44.94805979223917,33.49,76.73013109003519,65.19,90.48437940603982,100.0,61.19,84,83.5,Olumlu,False
CMI,CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,560.75,77195354112.0,757.0175,771.0,530.0,894.0,35.0,23.0,48.08,586.8,4.65,693.78,574.41,492.23,3,16.251726,20.11,34.50403,2.89,9.4,4.7,14.46,7.82,21.11,0.87,-13.57,4.71,41.91,36.64,-24.75,560.75,709.68,26.56,47.72,70.74,NEUTRAL,2026-09-07,2027-09-07,60.74486862675879,73.92273569094277,61.532,39.34973404611116,74.67,48.40547482007607,100.0,61.14,85,83.3,Olumlu,False
MAS,MAS,Masco,Industrials,Building Products,72.7,14335524864.0,80.61111,79.5,68.0,96.0,10.88,21.0,34.73,114.72,57.8,93.7,112.17,138.29,3,15.600423,20.11,4.66013,6.26,-2.9,24.5,19.79,11.61,5862.5,1.95,5.2,15.25,0.1,35.14,-24.38,72.7,88.46,21.67,43.06,57.52,NEUTRAL,2026-09-07,2027-09-07,87.81532099450301,41.64736658946636,51.736000000000004,60.194766407401765,65.08,47.52947987328971,100.0,61.13,86,83.1,Olumlu,False
VICI,VICI,Vici Properties,Real Estate,Hotel & Resort REITs,25.42,27989389312.0,32.33333,32.0,26.0,38.0,27.2,25.0,37.11,51.57,102.88,102.36,46.44,5.92,3,8.501672,34.23,2.99,0.95,5.7,-41.4,88.81,67.5,9.85,4.82,-7.22,-11.47,-19.21,18.11,-19.45,25.42,29.69,16.8,40.67,30.86,NEUTRAL,2026-09-07,2027-09-07,77.69721115537848,74.35449741798968,34.784,59.32098765432099,54.15,73.3517764488553,100.0,60.97,87,82.9,Olumlu,False
GEN,GEN,Gen Digital,Information Technology,Systems Software,30.65,18346690560.0,33.0,32.0,25.0,46.0,7.67,10.0,63.64,68.99,125.09,59.81,66.65,80.52,3,9.267687,18.08,3.30719,8.43,6.3,64.0,47.45,20.73,41.94,3.17,17.14,36.89,5.86,35.12,-39.59,30.65,45.34,47.93,57.74,91.98,STRONG,2026-09-07,2027-09-07,95.64208917753642,19.214916859667436,78.284,64.39903687074622,29.42,20.227553066316737,100.0,60.94,88,82.7,Olumlu,False
PYPL,PYPL,PayPal,Financials,Transaction & Payment Processing Services,54.96,47016128512.0,57.07344,57.0,36.0,80.0,3.85,43.0,77.09,85.69,55.91,77.2,91.62,88.23,3,9.495886,13.34,5.78777,9.41,4.8,-3.1,18.92,14.36,24.5,0.46,33.44,17.69,-18.82,44.0,-48.55,54.96,75.78,37.88,67.13,87.58,STRONG,2026-09-07,2027-09-07,83.95015681953039,30.224440897763596,79.39999999999999,45.61889129165126,59.91,22.9973930631309,100.0,60.87,89,82.5,Olumlu,False
SBAC,SBAC,SBA Communications,Real Estate,Telecom Tower REITs,189.44,20097331200.0,226.4,224.5,167.0,280.0,19.51,21.0,49.91,213.31,12.6,280.93,185.89,173.11,3,23.084227,34.23,8.20647,3.74,2.3,-10.5,63.87,34.51,,8.12,-8.3,-1.72,-0.46,34.12,-22.39,189.44,241.7,27.58,41.6,73.75,NEUTRAL,2026-09-07,2027-09-07,66.0265604249668,56.396865587462344,60.89,52.66666666666667,94.05,33.89225103620097,93.75,60.85,90,82.31,Olumlu,False
OTIS,OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,71.21,27107463168.0,88.25,88.0,75.0,105.0,23.93,14.0,33.99,100.07,40.53,91.37,94.17,114.68,3,15.670801,20.11,4.54412,5.3,7.3,13.0,17.71,10.17,,3.04,1.85,-19.22,-15.9,21.06,-25.49,71.21,83.73,17.59,46.59,37.47,NEUTRAL,2026-09-07,2027-09-07,82.9355993746533,61.091884367537475,41.118,49.2145798383407,87.45,52.92964948468435,93.75,60.84,91,82.11,Olumlu,False
GL,GL,Globe Life,Financials,Life & Health Insurance,174.27,13392553984.0,193.90909,192.0,166.0,225.0,11.27,11.0,30.43,238.5,36.86,220.33,236.82,258.36,3,10.550156,13.34,16.51824,8.69,8.0,19.7,27.14,19.58,20.94,1.77,9.68,23.08,24.2,20.24,-10.87,174.27,211.82,21.55,50.73,56.91,NEUTRAL,2026-09-07,2027-09-07,79.15486988217344,37.83071132284529,54.437999999999995,55.3002310071534,79.38,72.6581847149125,100.0,60.83,92,81.91,Olumlu,False
URI,URI,United Rentals,Industrials,Trading Companies & Distributors,1009.86,62856196096.0,1272.4286,1317.0,950.0,1610.0,26.0,22.0,51.87,996.78,-1.29,1149.84,1007.29,833.22,3,17.659355,20.11,57.18555,2.71,11.8,25.5,27.87,15.67,28.89,3.26,-5.26,25.21,5.54,43.11,-30.04,1009.86,1276.97,26.45,43.83,70.34,NEUTRAL,2026-09-07,2027-09-07,56.73004185788492,64.96905987623951,59.736000000000004,64.61344545403466,75.71,24.893426235684284,100.0,60.62,93,81.61,Olumlu,False
GNRC,GNRC,Generac,Industrials,Heavy Electrical Equipment,187.35,11054841856.0,283.875,284.0,214.0,340.0,51.52,21.0,44.39,182.16,-2.77,237.67,159.91,148.9,3,15.849947,20.11,11.82023,2.61,10.6,92.0,14.33,5.82,9.49,1.79,-28.37,-8.17,5.15,54.62,-38.84,187.35,254.14,35.65,51.71,85.77,NEUTRAL,2026-09-07,2027-09-07,54.77532906349286,77.03814815259261,72.146,41.967746067548006,56.35,30.995720772874847,100.0,60.62,93,81.61,Olumlu,False
ADI,ADI,Analog Devices,Information Technology,Semiconductors,362.25,175533834240.0,470.25,461.0,365.0,675.0,29.81,34.0,65.92,276.58,-23.65,295.43,267.69,266.63,3,22.173891,18.08,16.33678,2.36,39.6,163.5,49.87,29.79,12.23,0.99,-9.48,15.37,49.03,35.35,-20.68,362.25,479.38,32.34,55.77,81.96,NEUTRAL,2026-09-07,2027-09-07,45.29607597009223,72.95437181748727,71.484,66.56770666300149,48.14,38.787759620114436,100.0,60.52,95,81.31,Olumlu,False
NCLH,NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",15.57,7149554688.0,20.6,20.0,15.0,32.0,32.31,27.0,82.52,36.02,131.33,28.39,43.65,,2,9.200986,16.78,1.69221,-23.5,4.9,616.3,25.55,7.49,36.73,6.08,-16.96,-22.34,-39.16,54.24,-45.1,15.57,19.75,26.85,53.12,72.34,NEUTRAL,2026-09-07,2027-09-07,71.25815578266644,70.16028064112257,64.652,50.185013876040706,45.53,8.320625854729634,100.0,60.51,96,81.11,Olumlu,False
REG,REG,Regency Centers,Real Estate,Retail REITs,75.26,14070514688.0,87.05556,85.0,82.0,102.0,15.67,20.0,22.97,88.31,17.33,86.17,81.65,97.1,3,29.898539,34.23,2.51718,5.28,8.9,8.9,63.55,33.0,8.19,4.62,-2.25,-2.48,6.5,15.83,-9.57,75.26,86.28,14.64,37.72,16.23,WEAK,2026-09-07,2027-09-07,71.81938911022576,59.52775811103244,24.826,65.86419753086419,98.57,91.84806989724977,100.0,60.4,97,80.91,Olumlu,False
AVGO,AVGO,Broadcom,Information Technology,Semiconductors,357.89,1702714146816.0,533.4087,537.5,215.88,715.0,49.04,49.0,93.57,252.8,-29.36,350.32,208.38,199.69,3,18.474785,18.08,19.37208,1.79,85.5,215.3,58.42,42.94,44.25,0.68,-7.07,8.7,17.78,48.19,-28.67,357.89,481.2,34.46,55.15,84.77,NEUTRAL,2026-09-07,2027-09-07,40.81864323527807,79.42083768335073,72.922,78.9460555988251,28.62,26.30918172301465,100.0,60.34,98,80.62,Olumlu,False
T,T,AT&T,Communication Services,Integrated Telecommunication Services,25.68,175969271808.0,28.70652,28.0,20.0,36.0,11.79,25.0,55.74,43.36,68.86,37.17,63.11,29.81,3,10.016695,14.5,2.56372,5.76,2.3,6.2,35.32,16.94,18.34,3.3,14.39,-8.18,-9.09,25.08,-28.89,25.68,31.78,23.75,43.09,63.13,NEUTRAL,2026-09-07,2027-09-07,83.41965471447544,42.61101044404178,55.114000000000004,61.23737373737374,59.33,41.24015924493121,100.0,60.34,98,80.62,Olumlu,False
DVN,DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,48.06,52866002944.0,59.81481,60.0,44.0,68.0,24.46,28.0,40.12,50.3,4.67,76.08,62.73,12.1,3,8.859363,14.03,5.42477,1.48,64.2,44.0,47.52,17.46,11.52,1.23,9.31,9.39,38.58,34.6,-22.15,48.06,58.85,22.45,42.09,59.92,NEUTRAL,2026-09-07,2027-09-07,56.31948396888635,72.90265161060644,52.788,53.17460317460317,82.72,44.19177984863033,100.0,60.32,100,80.32,Olumlu,False
ACGL,ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,98.1,33474576384.0,111.86842,111.0,95.0,134.0,14.04,20.0,34.86,183.77,87.33,130.15,206.01,215.15,3,10.054001,13.34,9.75731,12.85,-10.5,-7.1,28.94,24.4,19.94,-0.03,7.58,0.92,6.38,21.1,-14.08,98.1,116.79,19.06,47.4,43.09,NEUTRAL,2026-09-07,2027-09-07,90.7391709756718,49.3874775499102,44.81400000000001,49.87690477411784,51.36,78.01167831576561,100.0,60.28,101,79.92,Nötr,False
